APPL_REALM_NM,APPL_YEAR,BSNS_TASK_NM,DETAIL_BSNS_NM,DETAIL_PROGRM_NM,BSNS_PURPS_CN,APPL_TRGET_SPORTS_INDUST_AT,APPL_TRGET_BSNS_SCALE_VALUE,APPL_TRGET_PREPFNTN_AT,APPL_TRGET_FNTN_DE,APPL_TRGET_APPL_HIST_NEED_AT,APPL_TRGET_GRP_POSBL_AT,APPL_TRGET_LOCGOV_POSBL_AT,APPL_TRGET_INDVDL_POSBL_AT,APPL_TRGET_RM_CN,APPL_TRGET_RELATE_LAW_NM,PARTCND_AT,PARTCND_CN,PARTCND_MUMM_PDSMLPZ_CO,PARTCND_MXMM_PDSMLPZ_CO,APPLPRC_CN,RCRIT_PD_BEGIN_DE,RCRIT_PD_END_DE,RCRIT_PD_RM_CN,APPL_PD_BEGIN_DE,APPL_PD_END_DE,APPL_PD_MUMM_YEAR_CO,APPL_PD_MXMM_YEAR_CO,YEAR_EVL_AT,APPL_PD_RM_CN,FNC_REPAYATMAT_AT,FNC_DFT_AT,FNC_DFT_PD_YEAR_CO,FNC_APPLC_INTRT,FNC_RM_CN,APPL_DETAIL_CN,STARTUP_PRIOR_AT,APPL_SCALE_TOT_BUDGET_PRICE,APPL_SCALE_UNIT_NM,APPL_SCALE_CO,APPL_SCALE_UNIT_PER_MXMM_APPL_PRICE,APPL_SCALE_RM_CN,ENTRPRS_PFIMS_AT,ENTRPRS_PFIMS_STDR_DC,ENTRPRS_PFIMS_RATE,ADPNTCND_AT,ADPNTCND_MXMM_SCORE,ADPNTCND_RM_CN,REQST_EXCL_TRGET_AT,REQST_EXCL_TRGET_CN,EVL_MNS_NON_MSRNG_RATE,EVL_MNS_MSRNG_RATE,EVL_MNS_PAPERS_EVL_AT,EVL_MNS_PRESNATN_EVL_AT,EVL_MNS_RM_CN,HMPG_URL,RSPNSBLTY_DEPT_NM,INQRY_TEL_NO
"스포츠기업 지원","2024","스포츠산업종합지원센터 사업","스포츠산업 성장지원","보육프로그램 운영","스포츠기업 성장 및 안정적 경영지원을 위한 보육프로그램 제공","Y",,"N",,"N","N","N","N","입주기업 및 공단 지원사업 수혜기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","보육프로그램 참여기업 모집, 선정 및 지원","20240101","20241231","수시모집","20240101","20241231",,,"N",,"N","N",,,,"맞춤형 보육프로그램 제공

ㅇ 실질적 성장과 자립을 위한 보육프로그램으로 구성 및 운영","N","545000000.00000","기업",,,,"N",,,"N",,,"N",,,,"N","N",,"https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2024","스포츠산업종합지원센터 사업","스포츠산업 성장지원","3D 프린터 실습 교육 운영","입주기업 및 제조 기반 스포츠산업 창업자의 시작품 제작 지원","N",,"N",,"N","N","N","Y","입주기업 및 스포츠용품 제조기업, 지역주민",,"Y",,,,"교육프로그램 참여기업 모집, 선정 및 지원","20240101","20241231","수시모집","20240101","20241231",,,"N",,"N","N",,,,"장비사용 교육 및 프로그램 운영
- 초보 사용자 교육
- 창업 교육
- 전문 교육 등

SPOBIZ 홈페이지 활용 예약접수","N",,,,,,"N",,,"N",,,"N",,,,"N","N",,"https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2024","스포츠산업종합지원센터 사업","스포츠비즈홀이전",,"스포츠기업 맞춤형 지원기능 집적 및 기업필요 인프라 강화","Y",,"N",,"N","N","N","N","기업지원관 입주기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","N",,,,,,,,,,,,"N",,"N","N",,,,"(사무공간) 기업지원관 입주기업 공간 확장·이전(약 22㎡ → 34∼41㎡)
(통합이전) 전시체험관 2관 내 영상스튜디오 통합 이전
 (공용시설) 운영사무실 및 공용장비, 미팅룸, 영상회의실 등 조성","N","1815000000.00000","기업",,,,"N",,,"N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr","산업기획팀","024101472"
"스포츠기업 지원","2023","스포츠산업종합지원센터 사업","스포츠산업 성장지원","기업지원관 운영","입주기업의 안정적 경영활동 및 성장지원","Y",,"N","20160101","N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20230101","20231231","수시모집","20230101","20231231","1.00","3.00","N","최대3년","N","N",,,,"기업지원관 사무공간 및 보육프로그램 제공

ㅇ (지원대상) 업력 7년 미만 스포츠 중소기업
 ㅇ (입주기간) 최대 3년(2년 + 연장평가 후 1년 추가 가능)
 ㅇ (관 리 비) (송파) 150천원/월, (광명) 100천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 사무공간 무상 제공, 보육프로그램 제공 등","N",,"기업","26",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2023","스포츠산업종합지원센터 사업","스포츠산업 성장지원","전시체험관 운영","스포츠용품·서비스 기획전시, 제품·브랜드 홍보 기회 제공","Y",,"N",,"N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20230101","20231231","수시모집","20230101","20231231","1.00","2.00","N","최대2년","N","N",,,,"제품 전시, 체험공간 제공

ㅇ (지원대상) 스포츠 중소기업
 ㅇ (입주기간) 최대 2년(1년 + 연장평가 후 1년 추가 가능)
 ㅇ (관 리 비) (판매형) 300천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 전시공간 무상 제공, 보육프로그램 제공 등","N",,"기업","9",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2023","스포츠산업종합지원센터 사업","스포츠산업 성장지원","보육프로그램 운영","스포츠기업 성장 및 안정적 경영지원을 위한 보육프로그램 제공","Y",,"N",,"N","N","N","N","입주기업 및 공단 지원사업 수혜기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","보육프로그램 참여기업 모집, 선정 및 지원","20230101","20231231","수시모집","20230101","20231231",,,"N",,"N","N",,,,"맞춤형 보육프로그램 제공

ㅇ 실질적 성장과 자립을 위한 보육프로그램으로 구성 및 운영","N",,"기업",,,,"N",,,"N",,,"N",,,,"N","N",,"https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2022","스포츠산업종합지원센터 사업","스포츠산업 성장지원","기업지원관 운영","입주기업의 안정적 경영활동 및 성장지원","Y",,"N","20150101","N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20220101","20221231","수시모집","20220101","20221231","1.00","3.00","N","최대2년","N","N",,,,"기업지원관 사무공간 및 보육프로그램 제공

ㅇ (지원대상) 업력 7년 미만 스포츠 중소기업
 ㅇ (입주기간) 최대 2년(1년 + 연장평가 후 1년 추가 가능)
 ㅇ (관 리 비) (송파) 150천원/월, (광명) 100천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 사무공간 무상 제공, 보육프로그램 제공 등","N",,"기업","26",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2022","스포츠산업종합지원센터 사업","스포츠산업 성장지원","전시체험관 운영","스포츠용품·서비스 기획전시, 제품·브랜드 홍보 기회 제공","Y",,"N",,"N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20220101","20221231","수시모집","20220101","20221231","1.00","2.00","N","최대1년","N","N",,,,"제품 전시, 체험공간 제공

ㅇ (지원대상) 스포츠 중소기업
 ㅇ (입주기간) 최대 1년(6개월 + 연장평가 후 6개월 추가 가능)
 ㅇ (관 리 비) (판매형) 300천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 전시공간 무상 제공, 보육프로그램 제공 등","N",,"기업","9",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2022","스포츠산업종합지원센터 사업","스포츠산업 성장지원","보육프로그램 운영","스포츠기업 성장 및 안정적 경영지원을 위한 보육프로그램 제공","Y",,"N",,"N","N","N","N","입주기업 및 공단 지원사업 수혜기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","보육프로그램 참여기업 모집, 선정 및 지원","20220101","20221231","수시모집","20220101","20221231",,,"N",,"N","N",,,,"맞춤형 보육프로그램 제공

ㅇ 실질적 성장과 자립을 위한 보육프로그램으로 구성 및 운영","N",,"기업",,,,"N",,,"N",,,"N",,,,"N","N",,"https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2021","스포츠산업종합지원센터 사업","스포츠산업 성장지원","기업지원관 운영","입주기업의 안정적 경영활동 및 성장지원","Y",,"N","20140101","N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20210101","20211231","수시모집","20210101","20211231","1.00","3.00","N","최대2년","N","N",,,,"기업지원관 사무공간 및 보육프로그램 제공

ㅇ (지원대상) 업력 7년 미만 스포츠 중소기업
 ㅇ (입주기간) 최대 2년(1년 + 연장평가 후 1년 추가 가능)
 ㅇ (관 리 비) (송파) 150천원/월, (광명) 100천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 사무공간 무상 제공, 보육프로그램 제공 등","N",,"기업","26",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2021","스포츠산업종합지원센터 사업","스포츠산업 성장지원","전시체험관 운영","스포츠용품·서비스 기획전시, 제품·브랜드 홍보 기회 제공","Y",,"N",,"N","N","N","N","스포츠기업, 중소기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","사업기본계획승인, 신규기업모집공고, 선정평가위원회구성, 신규지원기업선정, 협약 및 지원, 계속지원기업연차평가, 사업수행 및 관리","20210101","20211231","수시모집","20210101","20211231","1.00","2.00","N","최대1년","N","N",,,,"제품 전시, 체험공간 제공

ㅇ (지원대상) 스포츠 중소기업
 ㅇ (입주기간) 최대 1년(6개월 + 연장평가 후 6개월 추가 가능)
 ㅇ (관 리 비) (판매형) 300천원/월
 ㅇ (기간연장) 연장신청 접수 및 평가를 통한 선정
 ㅇ (지원사항) 입주기간 전시공간 무상 제공, 보육프로그램 제공 등","N",,"기업","7",,,"N",,,"Y","5.00000","- 문화체육관광부 수여「대한민국스포츠산업대상 수상기업」 또는 국민체육진흥공단 수여 「올해의 우수 스포츠기업 수상기업」 1점
- 고용노동부 인증「근무혁신 인센티브제 우수기업」 1점
- 산업통상자원부 인증「품질경쟁력우수기업」 1점
- 사회적기업 혹은 예비 사회적 기업 1점
- 장애인기업, 여성기업 1점","Y","ㅇ 벤처·창업관련 입주시설 지원을 중복해서 받는 기업
ㅇ 부도, 휴폐업, 국세 및 지방세 체납 처분을 받은 경우, 민사집행법에 따른 채무불이행자 명부에 등재된 경우, 은행연합회 등 신용정보기관에 채무불이행자로 등록된 경우
ㅇ 마감일 기준 폐업 또는 휴업 중인 기업","100.00000","0.00000","Y","Y","서류평가 후 발표평가","https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2021","스포츠산업종합지원센터 사업","스포츠산업 성장지원","보육프로그램 운영","스포츠기업 성장 및 안정적 경영지원을 위한 보육프로그램 제공","Y",,"N",,"N","N","N","N","입주기업 및 공단 지원사업 수혜기업","스포츠산업진흥법 제6조(경쟁력강화 조치지원 등)","Y",,,"7","보육프로그램 참여기업 모집, 선정 및 지원","20210101","20211231","수시모집","20210101","20211231",,,"N",,"N","N",,,,"맞춤형 보육프로그램 제공

ㅇ 실질적 성장과 자립을 위한 보육프로그램으로 구성 및 운영","N",,"기업",,,,"N",,,"N",,,"N",,,,"N","N",,"https://sporbiz.kspo.or.kr","산업기획팀","024101595"
"스포츠기업 지원","2024","스포츠산업 정보제공 및 저변확대 사업","25년 스포츠산업 지원사업 설명회 개최",,"스포츠산업 이해관계자의 지원사업에 대한 이해도 제고","N",,"N",,"N","N","N","N","스포츠기업, 예비창업자, 지자체, 연구기관 등",,"N",,,,"설명회용역계약, 발표자료 및 책자제작, 설명회개최","20240101","20241231",,"20240101","20241231",,,"N","2024","N","N",,,,"지역 테크노파크, 공단 창업지원사업 운영기관 등과 공동 사업설명회 개최
- 서울 및 지방 사업설명회(3회 이내), 현장 상담부스 운영","N","50000000.00000",,,,,"N",,,"N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr","산업기획팀","024101951"
"스포츠기업 지원","2023","스포츠산업 정보제공 및 저변확대 사업","「2023년 올해의 우수 스포츠기업」선정·인증",,"지속가능경영 및 재무건전성이 높은 국내 스포츠기업에 우수인증 부여, 기업 경쟁력 제고","Y","중소기업","N",,"N","N","N","N","국내 스포츠기업",,"N",,,,"공모 및 선정, 선정혜택지원, 시상식개최","20230101","20231231",,"20230101","20231231",,,"Y","2023","N","N",,,,"상패 및 인증현판 수여, 공단 지원사업 가점 부여, 
     시상식 개최, 언론보도 등 홍보·마케팅 지원","N","12120000.00000","기업","9",,,"N",,,"Y",,"-  [ESG]경영부문
ESG 환경관리, 노동, 자금관리 비계량부문
‘올해의 우수 스포츠기업 지원’시 가점 혜택 부여 5점","Y","ㅇ 최근 3년 이내(2020~2022년) 올해의 우수 스포츠기업으로 선정된 기업
 ㅇ 접수기간(5.23.~6.12.) 기준 국세 및 지방세를 체납한 기업
 ㅇ 모집공고일(5.23.) 2년 이내 공단 지원사업 관련 각종 계약위반 기업
 ㅇ 2022년 기준 부채비율 500%이상 기업 또는 완전자본잠식기업
 ㅇ 접수마감일 기준「채무자 회생 및 파산에 관한 법률」에 따른 파산, 회생절차, 개인 회생절차(기업 대표자 해당)의 개시가 이루어진 기업-",,,"Y","N",,"https://spobiz.kspo.or.kr","산업기획팀","024101951"
"스포츠기업 지원","2023","스포츠산업 수출상담회",,,"국내 스포츠기업 및 해외바이어 간 온·오프라인 하이브리드 수출상담회 개최, 국내기업의 해외판로 개척 지원","Y",,"N",,"N","Y","N","N","수출(희망) 스포츠기업","스포츠산업 진흥법","Y","수출(희망) 스포츠기업 중 수출상담회에 참가한 
해외바이어와 수출상담 매칭이 성사된 기업",,,"스포츠산업 수출상담회 참가 국내기업 및 해외바이어 모집
→ 국내외 참가기업 수출상담 매칭 → 수출상담회 운영",,,"수출상담회 개최 2~3개월 전 모집공고, 모집 완료시까지 상시모집",,,,,"N",,"N","N",,,,"스포츠산업 수출상담회 개최·운영 및 국내 수출(희망) 스포츠기업 참가지원
ㅇ 해외바이어 국내초청 및 1:1 수출상담 매칭·지원
ㅇ (기타)수출관련 무역·관세 컨설팅, 교육 제공 등","N","183000000.00000","수출(희망) 스포츠기업","80",,"해외바이어 초청 및 수출상담회 운영비용(국내기업 무료참가)","N",,,"N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr/","글로벌성장지원팀","024101943"
"스포츠기업 지원","2023","스포츠산업 정보제공 및 저변확대 사업","24년 스포츠산업 지원사업 설명회 개최",,"스포츠산업 이해관계자의 지원사업에 대한 이해도 제고","N",,"N",,"N","N","N","N","스포츠기업, 예비창업자, 지자체, 연구기관 등",,"N",,,,"설명회용역계약, 발표자료 및 책자제작, 설명회개최","20230101","20231231",,"20230101","20231231",,,"N","2023","N","N",,,,"지역 테크노파크, 공단 창업지원사업 운영기관 등과 공동 사업설명회 개최
- 서울 및 지방 사업설명회 현장 상담부스 운영","N","68131000.00000",,,,,"N",,,"N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr","산업기획팀","024101951"
"스포츠기업 지원","2024","스포츠산업 선도기업 육성 지원사업","선도기업 육성 지원사업",,"유망기업 집중육성, 국내대표 스포츠 브랜드 기업 육성","Y","중소기업","N",,"N","N","N","Y","국내 스포츠기업, 중소기업
(스포츠용품제조업, 스포츠서비스업, 스포츠시설업 해당)","중소기업기본법","Y","- 전체 매출액 중 스포츠산업(용품 제조, 서비스, 시설) 비중이 10% 이상
- 3개년 매출액 가중평균(5:3:2)이 다음과 같은 기업
: (스포츠용품제조업) 80억원 초과 1500억원 이하
: (스포츠서비스,시설업) 30억원 초과 600억원 이하",,,"사업기본계획승인, 신규기업모집공고, 운영기관모집공고, 선정평가위원회구성, 운영관리기관선정완료, 계속지원기업연차평가, 신규지원기업선정, 협약 및 보조금교부, 수행기관선정 및 계약체결, 사업수행 및 관리, 사후관리","20240101","20240301",,,,"1.00","3.00","Y","선정 후 최대 3년 (연차평가 후 계속지원 여부 결정)","N","N",,,,"- 지원기업은 도약전략서 작성 시 필수지원분야(사업고도화지원)를 포함하여 2개이상 5개 이내의 프로그램 지원 가능, 신청과제 수는 최대 5개 이내
- 사업고도화지원 분야는 총 사업비의 30% 이상 배분
- 필수 지원분야를 포함하여 2개 이상 5개 이내의 과제 신청
- 1개 분야에 대한 지원 상한금 최대 2억(단, 2개 사업분야 이상 신청)","N",,"기업","30","300000000.00000","70%","Y","총사업비","30.00000","Y",,"- ESG역량강화’ 프로그램을 전체 사업비의 50% 이상 배분 3점
- 비수도권 기업(본사소재지 기준) 3점
- 성장성(3개년 가중평균 매출증가율) 15점
- 고용창출(신설) 5점","N","- 부도, 휴폐업, 국세 및 지방세 체납처분, 채무불이행, 임금체불, 기타 민?형사 상 결격 사유가    있거나, 감사의견이 부정적인 경우 등 (상세 사유 공고문 게재)
- 타기관 등 유사 정부보조금 지원사업 수혜가 중복되는 기업
- 접수기간 내 필수서류를 제출하지 않거나, 제출서류가 허위로 작성된 경우 등
- 부채비율이 최근결산년도 기준 500%이상 또는 전액자본잠식 기업
- 사업포기 또는 지원중단 후 2년이 경과하지 않은 기존기업","60.00000","40.00000","Y","Y",,"https://spobiz.kspo.or.kr/","글로벌성장지원팀","024101546"
"스포츠기업 지원","2024","서울국제스포츠레저산업전(SPOEX)",,,"국내 최대규모 스포츠·레저 산업전, 수출상담회 개최·운영, 국내 스포츠기업의 해외시장 진출, 국내교류 활성화 지원","Y",,"N",,"N","Y","Y","Y","스포츠·레저 관련 산업분야의 기업/단체/개인 등","스포츠산업 진흥법","Y","스포츠·레저 관련 산업분야 기업/단체/개인 등
 - Exhibitor, Visitor 각각 참가비 납부 필요
 - Visitor 사전등록 시 무료입장",,,"서울국제스포츠레저산업전(SPOEX) 참가기업/참관객 모집 
→ SPOEX 개최·운영 및 홍보(참가기업 연계홍보) 등",,,"모집 완료시까지 상시모집, 
참가신청 우선순위에 따른 박람회장 부스위치 배정",,,,,"N",,"N","N",,,,"ㅇ 대한민국 최대 및 아시아 TOP3 스포츠·레저산업 박람회(SPOEX) 개최를 통한 국내외 기업 교류의 장 마련(B2B+B2C)

ㅇ 스포츠스타, 인플루언서를 SPOEX 홍보대사로 위촉하여 참가기업의 신기술&제품의 홍보마케팅 지원

ㅇ 대한민국 스포츠산업 시장에 관심이 있는 해외바이어를 SPOEX에 초청하여 국내기업과 1:1 수출상담 매칭지원","N","1022000000.00000","스포츠·레저 관련 산업분야의 기업/단체/개인 등","300",,"SPOEX 개최·운영 비용(기업/단체/개인 등은 참가비를 납부)","Y",,,"N",,,"N",,,,"N","N",,"https://spoex.com/main/index","글로벌성장지원팀","024101943"
"스포츠기업 지원","2024","스포츠산업 수출상담회",,,"국내 스포츠기업 및 해외바이어 간 온·오프라인 하이브리드 수출상담회 개최, 국내기업의 해외판로 개척 지원","Y",,"N",,"N","Y","N","N","수출(희망) 스포츠기업","스포츠산업 진흥법","Y","수출(희망) 스포츠기업 중 수출상담회에 참가한 
해외바이어와 수출상담 매칭이 성사된 기업",,,"스포츠산업 수출상담회 참가 국내기업 및 해외바이어 모집
→ 국내외 참가기업 수출상담 매칭 → 수출상담회 운영",,,"수출상담회 개최 2~3개월 전 모집공고, 모집 완료시까지 상시모집",,,,,"N",,"N","N",,,,"스포츠산업 수출상담회 개최·운영 및 국내 수출(희망) 스포츠기업 참가지원
ㅇ 해외바이어 국내초청 및 1:1 수출상담 매칭·지원
ㅇ (기타)수출관련 무역·관세 컨설팅, 교육 제공 등","N","183000000.00000","수출(희망) 스포츠기업","120",,"해외바이어 초청 및 수출상담회 운영비용(국내기업 무료참가)","N",,,"N",,,"N",,,,"N","N",,"https://spobiz.kspo.or.kr/","글로벌성장지원팀","024101943"
